"","player.id","pos","last","first","numfirstlast","firstlast","index","woi.id","pC","pL","pR","pD","pG","DOB","Height","Weight","Shoots","HOME_CF.x","HOME_CA.x","AWAY_CF.x","AWAY_CA.x","CF.x","CA.x","CPLUSMINUS.x","CFpercent.x","HOME_CF.y","HOME_CA.y","AWAY_CF.y","AWAY_CA.y","CF.y","CA.y","CPLUSMINUS.y","CFpercent.y","XFACTOR","TOTALCF","TOTALCA","TOTALCplusminus","TOTALCFpercent","XFACTORplusminus"
"94","1081","L","Daugavins","Kaspars","[TSN] Kaspars Daugavins","Kaspars Daugavins",2496,"daugaka88",0,0,0,0,0,"1988-05-18","6-0","213","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","1082","C","Dauphin","Laurent","[TSN] Laurent Dauphin","Laurent Dauphin",2499,"dauphla95",0,0,0,0,0,"1995-03-27","6-0","165","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","1083","D","D'Aversa","Jonathan","[TSN] Jonathan D'Aversa","Jonathan D'Aversa",2501,"daverjo86",0,0,0,0,0,"1986-03-02","6-2","200","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","1084","D","Davidson","Brandon","[TSN] Brandon Davidson","Brandon Davidson",2502,"davidbr91",0,0,0,0,0,"1991-08-21","6-1","202","L",17,35,10,16,27,51,-24,34.6153846153846,49,51,50,51,99,102,-3,49.2537313432836,-14.638346727899,126,153,279,45.1612903225806,-21
"98","1085","R","Davidson","Matt","[TSN] Matt Davidson","Matt Davidson",2505,"davidma77",0,0,0,0,0,"1977-08-09","6-3","196","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","1086","L","Davidsson","Johan","[TSN] Johan Davidsson","Johan Davidsson",2507,"davidjo76",0,0,0,0,0,"1976-01-06","6-1","190","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","1087","R","Davis","George","[TSN] George Davis","George Davis",2508,"davisge83",0,0,0,0,0,"1983-07-28","6-1","242","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","1088","G","Davis","Matt","[TSN] Matt Davis","Matt Davis",2509,"davisma84",0,0,0,0,0,"1984-04-28","6-1","198","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","1089","C","Davis","Nathan","[TSN] Nathan Davis","Nathan Davis",2510,"davisna86",0,0,0,0,0,"1986-05-23","6-1","205","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","109","L","Antonen","Joose","[TSN] Joose Antonen","Joose Antonen",223,"antonjo95",0,0,0,0,0,"1995-04-28","6-1.5","183","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","1090","R","Davis","Patrick","[TSN] Patrick Davis","Patrick Davis",2511,"davispa86",0,0,0,0,0,"1986-12-28","6-2","195","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","1091","D","Davison","Rob","[TSN] Rob Davison","Rob Davison",2514,"davisro80",0,0,0,0,0,"1980-05-01","6-3","215","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","1092","C","Daw","Jeff","[TSN] Jeff Daw","Jeff Daw",2520,"dawxxje72",0,0,0,0,0,"1972-02-28","6-3","190","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","1093","R","Dawe","Jason","[TSN] Jason Dawe","Jason Dawe",2521,"dawexja73",0,0,0,0,0,"1973-05-29","5-10","189","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","1094","L","Dawes","Nigel","[TSN] Nigel Dawes","Nigel Dawes",2522,"dawesni85",0,0,0,0,0,"1985-02-09","5-9","193","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","1095","D","Dawson","Aaron","[TSN] Aaron Dawson","Aaron Dawson",2527,"dawsoaa85",0,0,0,0,0,"1985-03-11","6-5","220","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","1096","R","Day","Brian","[TSN] Brian Day","Brian Day",2528,"dayxxbr88",0,0,0,0,0,"1988-04-08","6-0","195","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","1097","LR","Daze","Eric","[TSN] Eric Daze","Eric Daze",2529,"dazexer75",0,0,0,0,0,"1975-07-02","6-6","235","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","1098","C","Dea","Jean-Sebastien","[TSN] Jean-Sebastien Dea","Jean-Sebastien Dea",2531,"deaxxje94",0,0,0,0,0,"1994-02-08","6-0","155","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","1099","LR","Deadmarsh","Adam","[TSN] Adam Deadmarsh","Adam Deadmarsh",2533,"deadmad75",0,0,0,0,0,"1975-05-10","6-0","205","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","11","F","Acciarai","Noel","[CAP] Noel Acciarai","Noel Acciarai",22,"acciano91",NA,NA,NA,NA,NA,"1991-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","110","D","Antonietti","Eliot","[TSN] Eliot Antonietti","Eliot Antonietti",224,"antonel93",0,0,0,0,0,"1993-01-27","6-6","236","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","1100","D","Dean","Kevin","[TSN] Kevin Dean","Kevin Dean",2535,"deanxke69",0,0,0,0,0,"1969-04-01","6-3","210","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","1101","D","Deangelo","Anthony","[TSN] Anthony Deangelo","Anthony Deangelo",2536,"deangan95",0,0,0,0,0,"1995-10-24","5-11","175","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","1102","C","Deblouw","Matthew","[TSN] Matt Deblouw","Matthew Deblouw",2538,"debloma93",0,0,0,0,0,"1993-09-17","6-1","179","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","1103","L","Debrusk","Jake","[CAP] Jake Debrusk","Jake Debrusk",2540,"debruja96",NA,NA,NA,NA,NA,"1996-10-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","1104","L","Debrusk","Louie","[TSN] Louie DeBrusk","Louie Debrusk",2541,"debrulo71",0,0,0,0,0,"1971-03-19","6-2","238","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","1105","R","Decoste","Kyle","[TSN] Kyle DeCoste","Kyle Decoste",2542,"decosky90",0,0,0,0,0,"1990-06-30","6-1","178","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","1106","CR","Dee","Robby","[TSN] Robby Dee","Robby Dee",2543,"deexxro87",0,0,0,0,0,"1987-04-09","6-2","185","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","1107","L","Defauw","Brad","[TSN] Brad DeFauw","Brad Defauw",2544,"defaubr77",0,0,0,0,0,"1977-11-10","6-2","220","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","1108","L","Defazio","Brandon","[TSN] Brandon DeFazio","Brandon Defazio",2546,"defazbr88",0,0,0,0,0,"1988-09-13","6-2","204","L",7,3,4,9,11,12,-1,47.8260869565217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","1109","D","Degon","Marvin","[TSN] Marvin Degon","Marvin Degon",2549,"degonma83",0,0,0,0,0,"1983-07-20","6-0","175","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","111","RC","Antropov","Nik","[TSN] Nik Antropov","Nik Antropov",225,"antroni80",0,0,0,0,0,"1980-02-18","6-6","245","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","1110","D","De Gray","John","[TSN] John de Gray","John De Gray",2550,"degrajo88",0,0,0,0,0,"1988-03-14","6-4","215","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","1111","D","De Haan","Calvin","[TSN] Calvin de Haan","Calvin De Haan",2551,"dehaaca91",0,0,0,0,0,"1991-05-09","6-1","187","L",313,267,289,254,602,521,81,53.606411398041,227,205,284,284,511,489,22,51.1,2.50641139804096,1113,1010,2123,52.4258125294395,59
"129","1112","D","De Haas","James","[TSN] James De Haas","James De Haas",2555,"dehaaja94",0,0,0,0,0,"1994-05-03","6-4","210","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","1113","D","Dehart","Tony","[TSN] Tony DeHart","Tony Dehart",2557,"deharto90",0,0,0,0,0,"1990-03-20","6-1","200","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","1114","D","Deilert","Alexander","[TSN] Alexander Deilert","Alexander Deilert",2558,"deileal89",0,0,0,0,0,"1989-02-10","6-0","180","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","1115","D","De Jong","Nolan","[TSN] Nolan De Jong","Nolan De Jong",2559,"dejonno95",0,0,0,0,0,"1995-04-25","6-2","173","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","1116","G","Dekanich","Mark","[TSN] Mark Dekanich","Mark Dekanich",2561,"dekanma86",0,0,0,0,0,"1986-05-10","6-2","185","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","1117","D","Dekeyser","Danny","[TSN] Danny DeKeyser","Danny Dekeyser",2563,"dekeyda90",0,0,0,0,0,"1990-03-07","6-3","190","L",282,270,310,297,592,567,25,51.0785159620362,266,219,286,248,552,467,85,54.1707556427871,-3.09223968075081,1144,1034,2178,52.5252525252525,-60
"135","1118","G","Dekort","Jordan","[TSN] Jordan Dekort","Jordan Dekort",2566,"dekorjo95",0,0,0,0,0,"1995-08-08","6-4","193","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","1119","D","Delahey","Matt","[TSN] Matt Delahey","Matt Delahey",2567,"delahma89",0,0,0,0,0,"1989-09-25","6-1","210","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","112","R","Anttila","Marko","[TSN] Marko Anttila","Marko Anttila",229,"anttima85",0,0,0,0,0,"1985-05-27","6-7","226","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","1120","CL","De La Rose","Jacob","[TSN] Jacob De La Rose","Jacob De La Rose",2568,"delarja95",0,0,0,0,0,"1995-05-20","6-2","190","L",111,143,101,142,212,285,-73,42.6559356136821,90,98,77,100,167,198,-31,45.7534246575342,-3.09748904385215,379,483,862,43.9675174013921,-42
"139","1121","C","De Leo","Chase","[TSN] Chase De Leo","Chase De Leo",2572,"deleoch95",0,0,0,0,0,"1995-10-25","5-9","178","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","1122","C","Delisle","Daniel","[TSN] Daniel Delisle","Daniel Delisle",2574,"delisda90",0,0,0,0,0,"1990-09-24","6-4","222","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","1123","D","Delisle","Steven","[TSN] Steven Delisle","Steven Delisle",2575,"delisst90",0,0,0,0,0,"1990-07-30","6-6","234","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","1124","C","Delisle","Xavier","[TSN] Xavier Delisle","Xavier Delisle",2576,"delisxa77",0,0,0,0,0,"1977-05-24","5-11","193","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","1125",NA,"Dell","Aaron","[CAP] DELL, AARON","Aaron Dell",2577,"dellxaa89",NA,NA,NA,NA,NA,"1989-05-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","1126","L","Della Rovere","Stefan","[TSN] Stefan Della Rovere","Stefan Della Rovere",2578,"dellast90",0,0,0,0,0,"1990-02-25","5-11","205","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","1127","G","Delmas","Peter","[TSN] Peter Delmas","Peter Delmas",2580,"delmape90",0,0,0,0,0,"1990-02-16","6-2","169","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","1128","D","Delmore","Andy","[TSN] Andy Delmore","Andy Delmore",2581,"delmoan76",0,0,0,0,0,"1976-12-26","6-1","200","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","1129","L","Delnov","Alexander","[TSN] Alexander Delnov","Alexander Delnov",2584,"delnoal94",0,0,0,0,0,"1994-01-14","6-0","189","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","113","C","Appleton","Mason","[CAP] Mason Appleton","Mason Appleton",230,"applema96",NA,NA,NA,NA,NA,"1996-01-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","1130","DR","Delory","James","[TSN] James Delory","James Delory",2586,"delorja88",0,0,0,0,0,"1988-03-03","6-4","220","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","1131","D","Del Zotto","Michael","[TSN] Michael Del Zotto","Michael Del Zotto",2587,"delzomi90",0,0,0,0,0,"1990-06-24","6-0","195","L",324,395,96,84,420,479,-59,46.7185761957731,271,227,335,349,606,576,30,51.2690355329949,-4.55045933722184,1026,1055,2081,49.3032196059587,-89
"151","1132","D","Demelo","Dylan","[TSN] Dylan Demelo","Dylan Demelo",2593,"demeldy93",0,0,0,0,0,"1993-05-01","6-0","195","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","1133","D","Demen-Willaume","Richard","[TSN] Richard Demen-Willaume","Richard Demen-Willaume",2595,"demenri86",0,0,0,0,0,"1986-01-28","6-3","210","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","1134","D","Demers","Jason","[TSN] Jason Demers","Jason Demers",2596,"demerja88",0,0,0,0,0,"1988-06-09","6-1","195","R",256,254,337,350,593,604,-11,49.5405179615706,345,190,318,249,663,439,224,60.1633393829401,-10.6228214213695,1256,1043,2299,54.6324488908221,-235
"154","1135","D","Demers","Julien","[TSN] Julien Demers","Julien Demers",2601,"demerju89",0,0,0,0,0,"1989-09-25","6-0","218","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","1136","C","Demitra","Pavol","[TSN] Pavol Demitra","Pavol Demitra",2602,"demitpa74",0,0,0,0,0,"1974-11-29","6-0","200","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","1137","G","Demko","Thatcher","[CAP] DEMKO, THATCHER","Thatcher Demko",2604,"demkoth95",0,0,0,0,0,"1995-12-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","1138","L","Dempsey","Mitchell","[TSN] Mitchell Dempsey","Mitchell Dempsey",2605,"dempsmi95",0,0,0,0,0,"1995-02-27","6-2","204","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","1139","D","Dempsey","Nathan","[TSN] Nathan Dempsey","Nathan Dempsey",2607,"dempsna74",0,0,0,0,0,"1974-07-14","6-0","190","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","114","R","Aquino","Anthony","[TSN] Anthony Aquino","Anthony Aquino",231,"aquinan82",0,0,0,0,0,"1982-08-01","5-10","190","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","1140","G","Denis","Marc","[TSN] Marc Denis","Marc Denis",2612,"denisma77",0,0,0,0,0,"1977-08-01","6-1","193","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","1141","D","Denisov","Denis","[CAP] DENISOV, DENIS","Denis Denisov",2616,"denisde81",0,0,0,0,0,"1981-12-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","1142","D","Denisov","Vladimir","[TSN] Vladimir Denisov","Vladimir Denisov",2617,"denisvl84",0,0,0,0,0,"1984-06-29","5-11","207","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","1143","G","Dennis","Adam","[TSN] Adam Dennis","Adam Dennis",2618,"denniad85",0,0,0,0,0,"1985-02-08","5-11","183","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","1144","D","Denny","Chad","[TSN] Chad Denny","Chad Denny",2620,"dennych87",0,0,0,0,0,"1987-03-27","6-3","210","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","1145","G","Deobald","Nathan","[TSN] Nathan Deobald","Nathan Deobald",2621,"deobana83",0,0,0,0,0,"1983-07-01","5-9","170","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","1146","C","Dergachyov","Alexander","[CAP] Alexander Dergachyov","Alexander Dergachyov",2623,"dergaal96",NA,NA,NA,NA,NA,"1996-09-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","1147","D","Derlyuk","Roman","[TSN] Roman Derlyuk","Roman Derlyuk",2624,"derlyro86",0,0,0,0,0,"1986-10-27","6-3","198","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","1148","D","Dermott","Travis","[CAP] Travis Dermott","Travis Dermott",2625,"dermotr96",NA,NA,NA,NA,NA,"1996-12-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","1149","D","Desantis","Jason","[TSN] Jason DeSantis","Jason Desantis",2626,"desanja86",0,0,0,0,0,"1986-03-09","5-11","185","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","115","CL","Aquino","Luciano","[TSN] Luciano Aquino","Luciano Aquino",232,"aquinlu85",0,0,0,0,0,"1985-01-26","5-9","198","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","1150","L","Desautels","Jevon","[TSN] Jevon Desautels","Jevon Desautels",2627,"desauje84",0,0,0,0,0,"1984-03-15","6-3","215","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","1151","R","Desbiens","Guillaume","[TSN] Guillaume Desbiens","Guillaume Desbiens",2628,"desbigu85",0,0,0,0,0,"1985-04-20","6-2","210","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","1152","L","Deschamps","Nicolas","[TSN] Nicolas Deschamps","Nicolas Deschamps",2632,"deschni90",0,0,0,0,0,"1990-01-06","6-0","173","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","1153","R","Descheneau","Jaedon","[TSN] Jaedon Descheneau","Jaedon Descheneau",2634,"deschja95",0,0,0,0,0,"1995-02-22","5-9","186","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","1154","C","Deschenes","Nick","[TSN] Nick Deschenes","Nick Deschenes",2636,"deschni78",0,0,0,0,0,"1978-12-06","6-3","223","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","1155","D","Descoteaux","Matthieu","[TSN] Matthieu Descoteaux","Matthieu Descoteaux",2637,"descoma77",0,0,0,0,0,"1977-09-23","6-3","216","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","1156","G","Deserres","Jacob","[TSN] Jacob DeSerres","Jacob Deserres",2638,"deserja90",0,0,0,0,0,"1990-03-18","6-2","195","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","1157","C","Desharnais","David","[TSN] David Desharnais","David Desharnais",2639,"deshada86",0,0,0,0,0,"1986-09-14","5-7","177","L",342,375,334,348,676,723,-47,48.3202287348106,258,229,310,259,568,488,80,53.7878787878788,-5.4676500530682,1244,1211,2455,50.6720977596741,-127
"179","1158","C","Desimone","Philip","[TSN] Philip Desimone","Philip Desimone",2643,"desimph87",0,0,0,0,0,"1987-03-19","6-0","185","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","1159","C","Desjardins","Andrew","[TSN] Andrew Desjardins","Andrew Desjardins",2644,"desjaan86",0,0,0,0,0,"1986-07-27","6-1","195","L",263,263,203,286,466,549,-83,45.9113300492611,144,158,160,155,304,313,-9,49.2706645056726,-3.35933445641152,770,862,1632,47.1813725490196,-74
"181","116","L","Archambault","Olivier","[TSN] Olivier Archambault","Olivier Archambault",233,"archaol93",0,0,0,0,0,"1993-02-16","5-11","177","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","1160","G","Desjardins","Cedrick","[TSN] Cedrick Desjardins","Cedrick Desjardins",2649,"desjace85",0,0,0,0,0,"1985-09-30","6-0","192","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","1161","D","Desjardins","Eric","[TSN] Eric Desjardins","Eric Desjardins",2653,"desjaer69",0,0,0,0,0,"1969-06-14","6-1","205","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","1162","G","Deslauriers","Jeff","[TSN] Jeff Deslauriers","Jeff Deslauriers",2655,"deslaje84",0,0,0,0,0,"1984-05-15","6-4","203","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","1163","LR","Deslauriers","Nicolas","[TSN] Nicolas Deslauriers","Nicolas Deslauriers",2660,"deslani91",0,0,0,0,0,"1991-02-22","6-1","209","L",77,145,69,146,146,291,-145,33.4096109839817,157,287,202,396,359,683,-324,34.4529750479846,-1.04336406400295,505,974,1479,34.1446923597025,179
"186","1164","D","Despres","Simon","[TSN] Simon Despres","Simon Despres",2663,"desprsi91",0,0,0,0,0,"1991-07-27","6-4","214","L",434,403,339,308,773,711,62,52.088948787062,217,193,226,226,443,419,24,51.3921113689095,0.696837418152484,1216,1130,2346,51.8329070758738,38
"187","1165","D","Desrocher","Stephen","[CAP] Stephen Desrocher","Stephen Desrocher",2667,"desrost96",NA,NA,NA,NA,NA,"1996-01-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","1166","G","Desrochers","Patrick","[TSN] Patrick DesRochers","Patrick Desrochers",2668,"desropa79",0,0,0,0,0,"1979-10-27","6-3","209","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
